alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.01,0.01,0.001,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.89857979491353,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.881883311085403,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.792471715249121,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.781858060508966,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.815460770390928,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.636999182403088,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.637402217835188,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.826883167028427,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.842961280606687,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.830878090113401,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.80717927403748,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.853228493593633,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.870888286270201,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.842140984721482,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,11.004582456313074,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,11.037317364476621,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,11.0056273015216,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.947152249515057,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.969998072832823,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.968675531446934,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.853160563856363,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.888504962436855,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.851663461886346,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.84357239678502,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.82788810133934,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.8389258608222,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.811580799520016,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.838293093256652,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.90338481310755,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.885941112414002,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.937503660097718,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.941450200043619,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.935713047161698,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.861744835972786,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.907366695813835,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.930058382451534,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.888743624091148,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.85453867726028,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.841129181906581,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.864192770794034,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.886554542928934,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.854114199057221,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.866125520318747,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.620121923275292,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.653227399103343,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.86675943247974,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.88826456759125,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.840631050989032,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.935263422317803,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.01,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.942312335595489,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.1,0.001,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.7378881871700287,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.9451147550717,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.1,0.1,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.943853622302413,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.1,0.01,100.0,0.0,False,1,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,194.39436182379723,0.0,0.24949488043785095,0.0,0.2491360455751419,0.0,0.0003588392573874444,0.0,194.14486694335938,0.0,10.98301914986223,0.0,PD,ok,
